name,TCGA-CN-4742-01A,TCGA-CN-5366-01A,TCGA-CQ-6225-01A,TCGA-CG-4466-01A,TCGA-CN-4733-01A,TCGA-CG-4437-01A,TCGA-LN-A49U-01A,TCGA-CV-6003-11A,TCGA-BR-4366-11A,TCGA-AA-3666-01A,TCGA-CA-5256-01A,TCGA-AA-A03J-01A,TCGA-AA-3812-01A,TCGA-CG-5728-01A,TCGA-CV-5973-01A,TCGA-AA-3510-11A,TCGA-CM-4747-01A,TCGA-A6-2683-11A,TCGA-AA-3664-01A,TCGA-CG-5722-11A,TCGA-QG-A5YX-01A,TCGA-CR-6482-01A,TCGA-B7-5818-01A,TCGA-L7-A56G-01A,TCGA-IG-A50L-01A,TCGA-L5-A4ON-01A,TCGA-AG-A00Y-01A,TCGA-LN-A4A2-01A,TCGA-BA-5153-01A,TCGA-CV-7247-01A,TCGA-CN-6011-01A,TCGA-AA-3672-01A,TCGA-A6-3808-11A,TCGA-CM-4752-01A,TCGA-AA-A02O-11A,TCGA-L5-A4OT-11A,TCGA-L5-A4OH-01A,TCGA-CR-6481-01A,TCGA-BR-4368-01A,TCGA-CG-5726-11A,TCGA-CK-4951-01A,TCGA-BR-6566-01A,TCGA-AG-4001-01A,TCGA-D6-6515-01A,TCGA-CQ-6219-01A,TCGA-CG-5718-01A,TCGA-CV-7416-11A,TCGA-AA-A02Y-01A,TCGA-BR-8690-01A,TCGA-A6-2684-01A,TCGA-CN-4725-01A,TCGA-BR-6802-01A,TCGA-L5-A4OP-11A,TCGA-L5-A43C-11A,TCGA-AA-3970-01A,TCGA-CV-6945-01A,TCGA-AA-3956-01A,TCGA-CV-5976-11A,TCGA-BR-6457-01A,TCGA-BA-6873-01A,TCGA-AZ-6601-01A,TCGA-CV-6959-01A,TCGA-BR-4191-01A,TCGA-CV-7178-01A,TCGA-A6-2684-01C,TCGA-CQ-6228-01A,TCGA-CN-4740-01A,TCGA-AA-A02W-01A,TCGA-A6-2678-01A,TCGA-BR-4294-11A,TCGA-CN-4727-01A,TCGA-CN-4735-01A,TCGA-CG-4441-01A,TCGA-CG-5733-11A,TCGA-BR-6458-01A,TCGA-CG-4442-01A,TCGA-CR-7369-01A,TCGA-CV-7183-01A,TCGA-CV-7255-11A,TCGA-AG-3728-01A,TCGA-CR-6472-01A,TCGA-QG-A5YV-01A,TCGA-CV-5973-11A,TCGA-AG-3887-01A,TCGA-L5-A4OS-01A,TCGA-CQ-6221-01A,TCGA-D7-6817-01A,TCGA-CG-4465-01A,TCGA-AG-3894-01A,TCGA-IN-7806-01A,TCGA-LN-A49Y-01A,TCGA-HU-A4H0-01A,TCGA-AA-3693-01A,TCGA-CG-5720-11A,TCGA-D7-6518-01A,TCGA-BR-4279-01A,TCGA-AF-2692-01A,TCGA-D6-6825-01A,TCGA-LN-A4A1-01A,TCGA-A6-6781-01A,TCGA-A6-5659-01B,TCGA-CQ-6220-01A,TCGA-FP-7998-01A,TCGA-BR-6803-01A,TCGA-L5-A8NE-01A,TCGA-BR-4183-01A,TCGA-AA-A02K-01A,TCGA-AG-3902-01A,TCGA-LN-A9FQ-01A,TCGA-CG-5728-11A,TCGA-AG-A01N-01A,TCGA-CV-6952-11A,TCGA-BR-6454-01A,TCGA-AD-6964-01A,TCGA-AF-2691-01A,TCGA-CV-7416-01A,TCGA-AZ-4684-01A,TCGA-CV-7428-01A,TCGA-AA-3966-01A,TCGA-BR-4256-01A,TCGA-CN-5355-01A,TCGA-CV-5443-11A,TCGA-IG-A97I-01A,TCGA-CN-5374-01A,TCGA-CV-6933-11A,TCGA-CN-6989-01A,TCGA-CG-4444-01A,TCGA-BR-6707-01A,TCGA-AA-3514-11A,TCGA-CV-5976-01A,TCGA-CN-5363-01A,TCGA-CM-4744-01A,TCGA-CV-6433-11A,TCGA-CG-4449-01A,TCGA-CN-4737-01A,TCGA-CN-4729-01A,TCGA-CQ-6223-01A,TCGA-CG-5722-01A,TCGA-L5-A4OP-01A,TCGA-AD-A5EK-01A,TCGA-CV-6961-11A,TCGA-L5-A43H-01A,TCGA-CV-7090-01A,TCGA-BR-4279-11A,TCGA-AG-A002-01A,TCGA-CN-4734-01A,TCGA-AA-3548-01A,TCGA-EQ-5647-01A,TCGA-AF-3913-11A,TCGA-BA-5555-01A,TCGA-L5-A43H-11A,TCGA-CV-5442-11A,TCGA-D7-6820-01A,TCGA-AA-3977-01A,TCGA-BB-4225-01A,TCGA-A6-2679-01A,TCGA-AA-A00U-01A,TCGA-CV-6948-01A,TCGA-CN-6998-01A,TCGA-CV-6939-01A,TCGA-A6-2680-01A,TCGA-AG-A015-01A,TCGA-BR-4363-01A,TCGA-CV-5966-01A,TCGA-AA-3947-01A,TCGA-CG-4443-01A,TCGA-CD-5813-01A,TCGA-BR-6706-01A,TCGA-D7-6522-01A,TCGA-CV-5432-01A,TCGA-AG-4008-01A,TCGA-CG-4472-01A,TCGA-AG-3878-01A,TCGA-CQ-5323-01A,TCGA-CR-6487-01A,TCGA-AZ-6601-11A,TCGA-BR-6852-01A,TCGA-CV-6433-01A,TCGA-BA-A4IH-01A,TCGA-BR-6705-01A,TCGA-L5-A8NE-11A,TCGA-BR-4370-11A,TCGA-AA-A03F-01A,TCGA-CV-6951-11A,TCGA-LN-A4MR-01A,TCGA-CV-6959-11A,TCGA-BR-4183-11A,TCGA-QG-A5Z1-01A,TCGA-AG-3898-01A,TCGA-CN-4731-01A,TCGA-AA-A01C-01A,TCGA-BR-6710-01A,TCGA-CG-4304-01A,TCGA-AA-3715-01A,TCGA-AG-A01L-01A,TCGA-BR-4188-11A,TCGA-AA-3494-01A,TCGA-CG-4301-01A,TCGA-BR-4184-11A,TCGA-AZ-4615-01A,TCGA-QG-A5YW-01A,TCGA-L5-A43I-11A,TCGA-CG-5720-01A,TCGA-BR-4367-11A,TCGA-A6-A565-01A,TCGA-AG-A00H-01A,TCGA-AA-A01X-01A,TCGA-CG-5725-11A,TCGA-A6-6650-01A,TCGA-D7-6521-01A,TCGA-AY-A54L-01A,TCGA-LN-A49O-01A,TCGA-CG-5723-11A,TCGA-CV-5431-11A,TCGA-AA-A01V-11A,TCGA-LN-A5U5-01A,TCGA-AA-3681-01A,TCGA-L5-A4OF-01A,TCGA-BR-4257-01A,TCGA-L5-A891-11A,TCGA-AA-3514-01A,TCGA-AG-A020-01A,TCGA-AA-A02O-01A,TCGA-CV-5977-11A,TCGA-LN-A49S-01A,TCGA-CM-4750-01A,TCGA-LN-A4A8-01A,TCGA-BA-4076-01A,TCGA-NH-A50V-01A,TCGA-L5-A4OF-11A,TCGA-CR-6491-01A,TCGA-CR-6473-01A,TCGA-AG-A01W-01A,TCGA-L5-A4OE-11A,TCGA-DQ-7591-01A,TCGA-AA-3529-01A,TCGA-CN-4736-01A,TCGA-CR-5248-01A,TCGA-F1-6875-11A,TCGA-CD-5798-01A,TCGA-NH-A50T-01A,TCGA-CV-5971-01A,TCGA-CG-5723-01A,TCGA-AG-3892-01A,TCGA-AA-3495-11A,TCGA-CV-7255-01A,TCGA-L5-A43C-01A,TCGA-CG-5730-11A,TCGA-IQ-7632-01A,TCGA-L7-A6VZ-01A,TCGA-CR-6467-01A,TCGA-BR-4256-11A,TCGA-CG-5717-01A,TCGA-D7-5578-01A,TCGA-AA-3688-01A,TCGA-CG-4462-01A,TCGA-A6-3807-01A,TCGA-CV-6954-11A,TCGA-AG-3890-01A,TCGA-DQ-5629-01A,TCGA-L5-A4ON-11A,TCGA-AA-3692-01A,TCGA-AG-3881-01A,TCGA-DQ-5625-01A,TCGA-CV-6938-01A,TCGA-HU-8245-01A,TCGA-BA-6869-01A,TCGA-CG-4300-01A,TCGA-AG-4005-01A,TCGA-BR-4187-11A,TCGA-LN-A49N-01A,TCGA-BB-4223-01A,TCGA-CV-7414-01A,TCGA-CA-6718-01A,TCGA-AA-A01S-11A,TCGA-AA-A01G-01A,TCGA-AG-3727-01A,TCGA-BR-6453-11A,TCGA-BR-4267-01A,TCGA-AZ-4681-01A,TCGA-A6-A566-01A,TCGA-AY-4070-01A,TCGA-BA-5151-01A,TCGA-CD-5799-01A,TCGA-CD-5803-01A,TCGA-AA-3968-01A,TCGA-LN-A49X-01A,TCGA-BR-A4J4-01A,TCGA-CN-5356-01A,TCGA-AD-A5EJ-01A,TCGA-BR-8682-01A,TCGA-LN-A49M-01A,TCGA-AA-A00R-01A,TCGA-LN-A49K-01A,TCGA-L5-A43I-01A,TCGA-BR-4292-11A,TCGA-CV-7238-01A,TCGA-L5-A43M-01A,TCGA-CG-5734-11A,TCGA-AG-A032-01A,TCGA-CV-5970-01A,TCGA-AG-A011-01A,TCGA-D7-A4YX-01A,TCGA-F1-6874-01A,TCGA-CG-5733-01A,TCGA-AG-3593-01A,TCGA-AA-3495-01A,TCGA-CG-5732-01A,TCGA-IG-A3I8-11A,TCGA-A6-6141-01A,TCGA-L5-A43E-11A,TCGA-V5-A7RC-01B,TCGA-A6-6780-01A,TCGA-BR-4201-01A,TCGA-D6-6827-01A,TCGA-CQ-6224-01A,TCGA-CR-6480-01A,TCGA-BR-4255-11A,TCGA-CN-5365-01A,TCGA-CG-5724-11A,TCGA-IG-A5B8-01A,TCGA-CN-6017-01A,TCGA-L5-A4OS-11A,TCGA-CX-7085-01A,TCGA-LN-A49W-01A,TCGA-CG-5725-01A,TCGA-L5-A43E-01A,TCGA-A6-3810-11A,TCGA-CR-7391-01A,TCGA-BR-4367-01A,TCGA-CG-4460-01A,TCGA-AZ-4315-01A,TCGA-CA-6717-01A,TCGA-A6-2677-01B,TCGA-CV-7100-01A,TCGA-AG-3893-01A,TCGA-CG-5727-01A,TCGA-CV-6956-01A,TCGA-A6-3810-01B,TCGA-AA-A01Q-01A,TCGA-BA-6872-01A,TCGA-BA-5557-01A,TCGA-AA-3994-01A,TCGA-CG-5726-01A,TCGA-L5-A4OM-11A,TCGA-AA-3502-11A,TCGA-BR-4201-11A,TCGA-CV-6961-01A,TCGA-AA-A02R-01A,TCGA-CN-5369-01A,TCGA-CD-8529-01A,TCGA-CQ-7065-01A,TCGA-BA-5559-01A,TCGA-CN-6018-01A,TCGA-CV-5431-01A,TCGA-CV-7434-01A,TCGA-A6-3808-01A,TCGA-BR-4370-01A,TCGA-L5-A8NN-01A,TCGA-L5-A4OR-01A,TCGA-A6-A56B-01A,TCGA-CV-5439-01A,TCGA-DQ-5631-01A,TCGA-A6-5659-01A,TCGA-BA-4075-01A,TCGA-AG-3582-01A,TCGA-HU-A4G6-01A,TCGA-L5-A4OI-11A,TCGA-D5-6540-01A,TCGA-LN-A49R-01A,TCGA-LN-A4A4-01A,TCGA-CQ-5327-01A,TCGA-CV-6952-01A,TCGA-BR-4280-01A,TCGA-CQ-5330-01A,TCGA-F1-6875-01A,TCGA-A6-3809-01A,TCGA-AA-A01P-01A,TCGA-AA-3510-01A,TCGA-BR-4357-11A,TCGA-AG-3885-01A,TCGA-L5-A4OR-11A,TCGA-AG-A020-11A,TCGA-A6-2674-01A,TCGA-CN-4738-01A,TCGA-BR-4357-01A,TCGA-D7-6525-01A,TCGA-AA-A01P-11A,TCGA-AG-A014-01A,TCGA-HD-7754-01A,TCGA-D7-6528-01A,TCGA-AZ-4682-01B,TCGA-BB-4224-01A,TCGA-HF-7136-01A,TCGA-CV-7429-01A,TCGA-CV-6441-01A,TCGA-AG-3882-01A,TCGA-A6-5656-01B,TCGA-BA-5149-01A,TCGA-CG-5732-11A,TCGA-CR-7385-01A,TCGA-BA-4078-01A,TCGA-CG-4305-01A,TCGA-A6-5656-01A,TCGA-CG-5734-01A,TCGA-CG-4440-01A,TCGA-CQ-5325-01A,TCGA-AA-3509-01A,TCGA-CV-7095-01A,TCGA-L5-A43J-11A,TCGA-D7-8570-01A,TCGA-CV-7432-01A,TCGA-AA-3558-01A,TCGA-AA-3518-01A,TCGA-IG-A3YA-01A,TCGA-CN-6019-01A,TCGA-BR-4292-01A,TCGA-AZ-4308-01A,TCGA-CV-7180-01A,TCGA-BR-4267-11A,TCGA-AA-A01X-11A,TCGA-CD-5802-01A,TCGA-CV-5966-11A,TCGA-AA-A01D-01A,TCGA-CG-4477-01A,TCGA-D7-6524-01A,TCGA-LN-A4A6-01A,TCGA-L5-A4OJ-11A,TCGA-D6-6823-01A,TCGA-AA-3494-11A,TCGA-D7-6519-01A,TCGA-AZ-4313-01A,TCGA-AG-A008-01A,TCGA-JY-A93C-01A,TCGA-L5-A8NN-11A,TCGA-LN-A49P-01A,TCGA-A6-3810-01A,TCGA-A6-A567-01A,TCGA-AA-3861-01A,TCGA-CN-4741-01A,TCGA-HU-A4H0-11A,TCGA-IG-A3QL-01A,TCGA-QG-A5Z2-01A,TCGA-AA-A01V-01A,TCGA-CG-5721-11A,TCGA-D7-6818-01A,TCGA-AA-A010-01A,TCGA-AA-A03F-11A,TCGA-CG-4469-01A,TCGA-F5-6814-01A,TCGA-BA-5558-01A,TCGA-BR-4184-01A,TCGA-CG-5721-01A,TCGA-AA-A01T-11A,TCGA-CV-7091-01A,TCGA-D7-6815-01A,TCGA-CN-4739-01A,TCGA-HU-8608-01A,TCGA-CV-6933-01A,TCGA-A6-6650-01B,TCGA-CN-6994-01A,TCGA-CR-5249-01A,TCGA-BR-7722-01A,TCGA-D7-6520-01A,TCGA-AA-A01I-01A,TCGA-CV-7406-01A,TCGA-AA-3529-11A,TCGA-H7-7774-01A,TCGA-CN-5367-01A,TCGA-CR-7404-01A,TCGA-AA-3553-01A,TCGA-CD-5800-01A,TCGA-BR-6453-01A,TCGA-AA-A00N-01A,TCGA-CM-4748-01A,TCGA-IG-A4QT-01A,TCGA-BA-4077-01B,TCGA-CQ-6229-01A,TCGA-CV-5970-11A,TCGA-B7-5816-01A,TCGA-AA-3534-01A,TCGA-AF-2689-01A,TCGA-IG-A3I8-01A,TCGA-BR-6801-01A,TCGA-BA-4074-01A,TCGA-L5-A891-01A,TCGA-A6-2683-01A,TCGA-CN-5373-01A,TCGA-CG-4455-01A,TCGA-AY-4071-01A,TCGA-L5-A4OG-01A,TCGA-AA-A01K-01A,TCGA-A6-6780-01B,TCGA-BR-4187-01A,TCGA-CQ-5329-01A,TCGA-AA-3549-01A,TCGA-AG-A01Y-01A,TCGA-BR-4188-01A,TCGA-CV-5971-11A,TCGA-L5-A43J-01A,TCGA-CR-7368-01A,TCGA-CN-4730-01A,TCGA-CR-6471-01A,TCGA-CV-5443-01A,TCGA-AA-3685-01A,TCGA-BR-4369-01A,TCGA-F1-6177-01A,TCGA-CG-4306-01A,TCGA-AA-3675-01A,TCGA-CV-6939-11A,TCGA-BR-6564-01A,TCGA-L5-A4OT-01A,TCGA-A6-2671-01A,TCGA-BR-4280-11A,TCGA-BR-4253-01A,TCGA-EI-6917-01A,TCGA-LN-A4A3-01A,TCGA-CX-7086-01A,TCGA-CV-6951-01A,TCGA-BR-4294-01A,TCGA-AA-3509-11A,TCGA-L5-A43M-11A,TCGA-AG-3909-01A,TCGA-AA-3516-01A,TCGA-BR-4191-11A,TCGA-CN-6996-01A,TCGA-CG-5730-01A,TCGA-BR-4363-11A,TCGA-AA-A00Q-01A,TCGA-BR-4368-11A,TCGA-CV-5439-11B,TCGA-D7-6822-01A,TCGA-CV-5977-01A,TCGA-BR-8381-01A,TCGA-D6-6517-01A,TCGA-L5-A4OI-01A,TCGA-IG-A51D-01A,TCGA-AA-A01R-11A,TCGA-CR-5243-01A,TCGA-CR-7382-01A,TCGA-AA-A00Z-01A,TCGA-IG-A5S3-01A,TCGA-BB-4228-01A,TCGA-LN-A49V-01A,TCGA-AG-4015-01A,TCGA-AG-4007-01A,TCGA-BR-4369-11A,TCGA-AZ-4614-01A,TCGA-CG-4475-01A,TCGA-CV-6954-01A,TCGA-D7-5577-01A,TCGA-LN-A49L-01A,TCGA-IG-A4P3-01A,TCGA-AG-3574-01A,TCGA-AF-3913-01A,TCGA-AA-3502-01A,TCGA-AG-A01W-11A,TCGA-BR-4253-11A,TCGA-AG-3999-01A,TCGA-D7-5579-01A,TCGA-CD-5801-01A,TCGA-L5-A4OJ-01A,TCGA-CG-5719-01A,TCGA-AG-A00C-01A,TCGA-AA-A03J-11A,TCGA-A6-2681-01A,TCGA-CN-4722-01A,TCGA-A6-2677-01A,TCGA-BR-4257-11A,TCGA-DQ-5630-01A,TCGA-CN-5364-01A,TCGA-AG-A01Y-11A,TCGA-CN-5360-01A,TCGA-BR-4255-01A,TCGA-BR-6452-01A,TCGA-CQ-7068-01A,TCGA-AA-3555-01A,TCGA-A6-3807-11A,TCGA-HD-7753-01A,TCGA-A6-3809-01B,TCGA-AA-A01T-01A,TCGA-BR-6454-11A,TCGA-AG-3901-01A,TCGA-D6-6826-01A,TCGA-L5-A4OM-01A,TCGA-BR-6455-01A,TCGA-CV-7263-01A,TCGA-A6-2676-01A,TCGA-CV-6938-11A,TCGA-CN-6013-01A,TCGA-IG-A3Y9-01A,TCGA-D7-6527-01A,TCGA-CG-5724-01A,TCGA-BR-8373-01A,TCGA-CG-5727-11A,TCGA-CR-5250-01A,TCGA-BR-6565-01A,TCGA-CG-4436-01A,TCGA-BR-6456-01A,TCGA-L5-A4OG-11A,TCGA-CV-7411-01A,TCGA-AA-A01R-01A,TCGA-D7-6526-01A,TCGA-BA-5556-01A,TCGA-L5-A4OE-01A,TCGA-LN-A8I1-01A,TCGA-DQ-5624-01A,TCGA-CM-4746-01A,TCGA-A6-2682-01A,TCGA-CV-6003-01A,TCGA-CN-5361-01A,TCGA-BR-8486-01A,TCGA-AA-A01S-01A,TCGA-CG-4476-01A,TCGA-CG-4474-01A,TCGA-CV-5442-01A,TCGA-L5-A4OH-11A,TCGA-AG-3896-01A,TCGA-IG-A3YB-01A,TCGA-CV-6960-01A
Simonsiella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01262395018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Treponema,0.7289219936,0,0,0,0,0,0,0,0,0,0,0,0,0.08591875553,0.3994531113,0,0,0,0,0,0,0.01133501719,0,0.01497668766,0,0,0,0,0,0,0.02072513953,0,0,0,0,0,0,0.01282955026,0,0,0,0,0,0,0.1287128713,0,0,0,0.01469812691,0,0.06437293396,0,0,0,0,0,0,0.1103551614,0,0,0,0.364511659,0,0.01159840522,0,0.01280782985,0.04368932039,0,0,0,0,0.04004187386,0,0,0.03381642512,0.01497048936,0,0,0,0,0,0,0.09598265311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01028837358,0,0,0,0,0,0.01094432309,0,0,0,0,0,0,0,0,0,0,0,0,0.01242784521,0,0,0,0,0.02133680001,0,0.04761904762,0,0,0,0,0.2239943295,0.1354788271,0,0,0,0.07782054434,0.0325029805,0,0,0,0,0,0,0.05834367248,0,0,0,0,0,0,0.02257336343,0,0.03695723818,0,0,0,0,0,0,0,0.08810572687,0,0,0,0.2504105191,0,0,0,0,0,0.2445139395,0,0,0,0.1710832086,0,0,0,0,0,0,0,0,0,0,0,0.0152131759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04431567194,0,0,0.02926283395,0,0,0.01812881593,0,0,0,0,0.05943165805,0,0,0,0,0.04431435452,0,0.2106332549,0,0,0,0,0,0,0,0,0,0,0,0.1053879008,0,0,0,0,0,0.5334616204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03389830508,0,0,0,0,0,0.01165371809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01052267886,0,0.01453223887,0,0,0,0,0,0,0,0,0.1594905382,0.03275501546,0.01771807998,0,0.02518613178,0,0,0,0,0,0,0,0,0,0.03031953127,0,0,0,0,0.02207578759,0,0,0,0.01834322788,0,0,0,0.01171861848,0,0.1691770184,0,0,0.0189219597,0,0,0.02601772828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01782565326,0,0.2183470164,0,0,0,0,0,0.02333936924,0.03332095786,0,0,0,0,0,0,0,0,0,0.01250008884,0,0,0.03063021671,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296690179,0,0.0190266637,0,0,0,0,0,0,0,0.05,0,0,0.08659521096,0,0,0,0,0,0,0.2590053006,0,0,0,0.1584422306,0,0,0,0,0,0.6728773471,0,0,0,0,0,0,0,0.04347745894,0,0.0285785595,0,0,0,0,0,0.02116331096,0.05790294506,0.02606311868,0,0,0,0,0,0.03139367788,0,0.1342205154,0,0,0,0.05426356589,0.02707214395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1162260711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02830466209,0,0.1755644502,0,0,0,0,0,0,0,0,0.02213288813,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1677086998,0,0,0,0,0,0,0,0.06800957499,0,0,0,0,0,0,0.1328504406,0,0,0,0.0328147788,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184501845,0,0.01503759398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01700404858,0,0,0,0,0.3350597542,0,0,0.520451289,0,0,0,0,0,0,0,0,0,0,0.01922227132,0,0,0.01082526977,0,0,0,0,0,0.03422075622,0,0.2589598548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07107582898,0,0,0,0
Campylobacter,0.04837046942,0,0,0,0,0,0,0.01361781082,0,0,0,0,0,0.0179709675,0.01448686156,0,0,0,0.02325949192,0,0,0,0,0,0,0,0,0.01870072885,0.02146337097,0,0,0,0,0,0,0,0,0.01924432539,0,0,0.3055809698,0.1428571429,0,0.059375,0.0198019802,0,0,0,0,0,0.01451663948,0,0,0,0,0,0,0.02328595148,0,0,0.01995647754,0.01584419382,0.01316718926,0,0,0,0,0,0,0,0,0.03297566082,0,0,0,0.01979981509,0.01270818684,0.07143583432,0,0,0,0.03820574501,0.0100383833,0.01066474444,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01231658936,0.01386693831,0,0,0,0,0,0,0,0,0,0,0,0,0.09113808106,0,0,0,0,0,0,0,0,0,0.02785127644,0.05010196744,0,0,0,0.3333333333,0,0,0.03027708083,0,0,0,0.02003694235,0.01052059092,0.1619400109,0.04379260838,0,0,0,0,0,0.3790921186,0,0,0,0,0.0196757597,0,0.01128668172,0,0.03164888442,0,0,0.01014519423,0,0,0.04319453076,0,0.01321585903,0,0,0,0,0,0,0,0.01091107474,0,0.02127577141,0.279048705,0,0,0.2361275257,0.01197077185,0,0,0,0.01073046169,0.01141078838,0,0,0,0,0,0.02008177496,0,0,0,0,0,0,0,0.02561448027,0,0,0,0,0,0,0,0,0,0,0,0.1416308487,0,0,0.02568859712,0,0,0.01336930313,0,0,0,0.01976813605,0,0,0.01035932339,0,0,0,0.01255872366,0.01438145356,0.01892047851,0,0,0.01181230848,0.01566792254,0,0.06404162311,0.07277788455,0,0,0,0.04209649786,0,0,0,0,0,0.01080354044,0.02432559987,0,0,0,0,0,0.1138171139,0,0,0,0,0.01459854015,0,0,0,0.03699498,0,0.1678835377,0,0,0.1540529066,0,0.118226601,0,0,0,0.01458492049,0,0,0.06779661017,0,0,0,0,0.01692932251,0,0.03459866329,0,0,0,0.01027064129,0,0,0,0.01878871191,0,0,0,0,0,0,0,0,0,0.01236475794,0,0,0,0.02623894096,0.02120214131,0,0,0,0,0,0,0.02048580626,0,0.0300150075,0.01508881328,0,0.3178182045,0,0,0.01793603231,0,0.02494535503,0,0,0,0,0.01450826796,0,0,0.01384083045,0,0.02948780866,0,0,0,0.03009157504,0,0.01834322788,0,0,0,0.02415178687,0,0.01068504139,0.01666778681,0,0,0,0,0,0,0,0.02923605486,0,0.02406142524,0,0,0.01147699742,0,0,0,0,0,0,0,0,0,0.02794386225,0,0,0,0,0.04308114764,0,0.01763504734,0.2095828778,0,0,0,0,0,0,0,0.02042521451,0,0.02416918429,0,0,0,0,0,0,0.02036293115,0,0,0.01166180758,0,0,0,0,0,0.0360134959,0,0,0,0,0,0,0,0.107454181,0,0.025,0.0243902439,0,0,0.04151267159,0,0,0,0,0.02739644965,0.09214976905,0,0,0,0,0,0,0.01932222912,0,0,0.0139454519,0,0,0.01579498114,0.02472431542,0,0,0,0.03696465529,0.0299874093,0,0.01047033139,0.07149977008,0.0351992178,0,0,0,0,0,0,0,0,0.01782769767,0,0,0,0,0,0,0,0.0188630491,0,0,0,0,0,0,0,0,0,0,0.01514665878,0,0,0.01033474143,0,0,0.08751139471,0,0.02896082689,0,0,0,0.0131121599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04184327957,0.06118623341,0.03101036523,0,0,0,0,0.03794422254,0.01092353525,0,0.01220169371,0,0,0,0,0.0145506346,0.01881903773,0,0,0,0,0,0,0,0,0,0,0,0,0.01704852588,0,0.01119344634,0,0,0.8341902314,0,0,0,0.01220260267,0,0,0,0,0,0,0,0,0,0.01106529385,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04795118885,0,0,0,0,0,0.01000459138,0.03873144399,0,0,0,0,0,0,0,0.01421818114,0,0.01839344833,0,0,0,0.02189781022,0,0,0.116360677,0.08792169132,0,0,0,0.04537039754,0,0.0390625,0,0,0,0,0,0.01036264463,0,0,0,0,0,0,0,0,0.011423899,0,0,0,0,0.01955442252,0.03337643848,0.01311408227,0,0,0
